node,score
2720,0.009332533473484735
283209,0.0092719750003412
9389,0.009192218906666076
51086,0.009138945834117805
4200,0.009060935911495541
278,0.00905812435861145
10873,0.009045032356686182
22977,0.008966155653658048
178,0.008957350813271215
5162,0.00883656751476877
6526,0.008836097625041612
8629,0.0087490924284195
5315,0.008484937404452601
286451,0.008391776536616763
2632,0.008344113085464991
9754,0.00825240068537731
53343,0.008147111391567957
5106,0.008067609542097419
27010,0.007830418842153646
8939,0.007823068050077176
5105,0.007725635644885907
11164,0.007670583451987964
5837,0.007524033392706381
26227,0.007523748161325549
2717,0.00752233568500468
5834,0.0075175105213364955
5956,0.00741692138669703
64772,0.007415853513955795
5836,0.007388516822405834
80896,0.007201312282788162
8574,0.00714330409926929
2992,0.00707573968764008
84959,0.007055593345911658
91433,0.0070257575641703525
126133,0.006881502459396815
2585,0.006844621987459264
23007,0.006782328031004988
9651,0.006782328031004988
134147,0.00675160899917767
1479,0.006749786143738416
6514,0.0067363657406559856
7360,0.006644124281183278
9390,0.006560385323623483
65220,0.006518364404164546
8908,0.006483452168841735
593,0.006481024519241675
137872,0.006392865722103236
79178,0.006283968723532219
3029,0.006154549856412857
91869,0.006145148308010721
56985,0.006093929961958076
9524,0.006091044893212771
10786,0.006085869748432035
140628,0.006037808105441834
80271,0.005995364878800834
54432,0.005857753996641229
129787,0.005774499855305425
29926,0.005735505813518316
27159,0.005636929982243505
27124,0.005567662554571404
51763,0.005567662554571403
257194,0.005534903805946781
5163,0.005513002880563998
2597,0.005455993676025834
3707,0.005435791883918198
10005,0.005434521887591203
3706,0.005429939626065185
4123,0.005393687547326948
594,0.005366629098503252
8880,0.005323111947156629
440138,0.005301672264380701
5009,0.005269380255291386
54187,0.005176115487012351
9380,0.005159857207778225
2582,0.0051571856260541026
127550,0.0051562828555691415
150353,0.005149081145822079
23324,0.005090392575502009
79831,0.005045952790266491
2584,0.005015440818976201
23788,0.004983548731625017
7499,0.00496067534344341
79868,0.004953422616191213
23491,0.004909213981108177
221223,0.004909213981108177
6539,0.004893404024917328
79047,0.00487625366867298
251,0.0048744364700804765
248,0.0048744364700804765
250,0.004874436470080476
1798,0.004831697282827071
5091,0.00483063556698458
2592,0.004796628301078676
2652,0.004791050650786731
3705,0.004765197610711241
587,0.004692211108590945
10314,0.004646224135903942
29925,0.004599191645912614
204,0.004584059305020612
5973,0.0045579807302147226
10725,0.0045447107358701656
199857,0.004519774775062327
6513,0.004507997094278468
586,0.004472738613579148
29929,0.004450963791163285
1118,0.004444509341541359
9104,0.004422078061892327
4125,0.0043786653211085845
5476,0.004374931086203215
85365,0.004340928990975435
9717,0.004336262884053283
56052,0.004326677090737341
4267,0.0042322953085646734
3073,0.004220753545851088
9331,0.004208310024052537
91614,0.004189674504209002
81786,0.00416705552212727
129807,0.004160997353430008
5471,0.0041047697814333515
10625,0.004055847522057671
52,0.004044031412843419
5164,0.004037405236119627
152926,0.003975345612774825
10295,0.003975345612774825
79873,0.003921978183012422
3074,0.0038794238193096
79073,0.0038687765131129874
2762,0.0038415156871754487
8869,0.003808357300366135
4758,0.0038067701516470223
8987,0.0037695519972201818
1400,0.0037564102054368173
4477,0.00374545389136593
581,0.0037376777030109017
3425,0.0036584389838648338
205,0.00363991763573171
9514,0.003634952183551076
4759,0.0036114397832173488
10825,0.0036114397832173488
158067,0.003608581529595257
2588,0.003606727035605237
10249,0.0035977333777136478
122481,0.0035951290975369146
57546,0.0035900524172050446
1048,0.0035841444922815454
253430,0.003551536932558437
125061,0.0035082753424977
27294,0.003490715063066053
26289,0.0034813651710602087
283871,0.0034492800384671647
79053,0.0034352040599362143
2098,0.0034331594939875465
8402,0.003424976834291808
3906,0.0034222408460013744
6564,0.0034052329997392187
2739,0.0033443380216597062
284004,0.003330680583134759
6524,0.003319241634956347
5165,0.003309195727896886
4191,0.0033071510144601886
134145,0.0032949541984906017
53947,0.0032935809620128743
3418,0.003261097896309274
570,0.0032559171129626914
2799,0.003243377614972944
121227,0.0032403552891429647
1113,0.003219429110185802
8706,0.0031988446367480113
54363,0.0031847769320531498
1468,0.0031842963289940764
7263,0.003166616198985449
113675,0.0031463475261926254
10993,0.0031463475261926254
203,0.003136502869560771
3767,0.003096102057816825
3612,0.003082762028320154
6833,0.003079785919450352
8705,0.0030785898678932283
6697,0.0030678571019289976
5860,0.0030531101948159493
25970,0.003039977045648264
84272,0.0029904306220095694
340273,0.0029849239818279193
3174,0.0029772567299033966
3632,0.0029697129816646938
1504,0.002961519262764421
100526835,0.0029601704153859286
4357,0.0029447034659621438
6927,0.002943050012156845
5478,0.0029137276239759474
2982,0.0029105827936894194
23483,0.0029057001729252945
90353,0.002887309663178605
3613,0.0028670732769253593
22845,0.0028546445931478827
89866,0.0028506735795860716
8050,0.0028414701355616444
378884,0.00281324017703284
55364,0.002799385185216973
3196,0.0027975917802521254
2986,0.0027688552092956097
2998,0.002768443521994399
4882,0.0027579406168639076
440387,0.0027457656251391863
84284,0.002738483937132235
2977,0.0027349574753077997
1178,0.0027265039277607423
112849,0.0027213463914002034
54704,0.002717297841056215
410,0.002709252302991847
56954,0.0026885983605403996
51557,0.0026858385741608984
2997,0.00268237272803872
7915,0.0026783715363500513
7957,0.0026450204110225837
57494,0.0026303054558221494
64090,0.0026236336297651352
5257,0.0026209716046525105
2983,0.0026160751612858218
10158,0.0026064543555960325
8813,0.0026006361960671923
5255,0.0026000948494839427
790,0.002596575024446268
221476,0.0025938129146826075
23553,0.0025761641878583722
654364,0.002574938310346047
3543,0.0025622433412028616
79644,0.002561822094370271
6666,0.0025493953999877954
84504,0.002549383134553771
5053,0.0025379277639662567
51241,0.0025358817725135187
29968,0.002534797896429169
4760,0.002534017191818066
4160,0.0025232292546017035
7296,0.002522086130631624
3960,0.002504267961036439
140838,0.0025005057007531917
55907,0.0025005057007531917
23539,0.00247648040052279
10201,0.002473300590607873
4833,0.0024710020480901472
3242,0.0024678969177810164
4832,0.0024655421759431587
4668,0.0024479838769463497
26301,0.0024479838769463492
1491,0.002420594391653745
2984,0.002414457314288975
84002,0.002409110820702317
121278,0.0024073911808389285
146713,0.0024027794767232232
4831,0.0024012779741278594
9997,0.002394061101895198
152006,0.002392040727261816
954,0.002389641290014204
2936,0.0023736491019630823
5256,0.0023628706532749016
9122,0.002346788924326161
2712,0.002344221944291578
2710,0.002344221944291578
10195,0.0023409050427194815
57591,0.002321473195007842
2641,0.0023202895486225993
54344,0.0023184774603265393
80308,0.0023149213286616636
3123,0.0023120771227626096
3417,0.002291666081435978
2356,0.002279903784209174
9123,0.0022794224878785103
1431,0.002277399588999341
7378,0.002258837617663365
151531,0.002258837617663365
360,0.002257459103493115
246243,0.0022551509145695395
5078,0.002253296137264745
1737,0.002248234386436372
7162,0.0022427053474841758
5261,0.0022397173558548855
318,0.002224115726728329
7841,0.0022180332516928
5260,0.0022161922501047274
4025,0.002191013112075167
6448,0.002189175734078761
3373,0.002186843079991916
3741,0.0021663917295938013
4830,0.0021598390686183543
8372,0.0021578523218823754
64902,0.0021568404511457494
5092,0.002148399483497989
29880,0.0021455643156357237
7416,0.0021447772193417215
5169,0.002136917357707088
2618,0.0021327361734443883
2987,0.0021313677149040517
79087,0.0021305805754791604
140902,0.0021296619116981607
51050,0.0021296619116981607
83690,0.0021296619116981607
83716,0.0021296619116981607
11010,0.0021296619116981607
167,0.0021296619116981607
497190,0.0021296619116981607
256710,0.0021296619116981607
144321,0.0021296619116981607
283971,0.0021296619116981607
6518,0.00212911091180218
102157402,0.002117976359220089
9943,0.002117437453463216
1158,0.0021094237093412425
137362,0.0021030571198702203
3122,0.002101165130771271
4337,0.002089769632076476
257202,0.0020889409029863416
2880,0.0020889409029863416
2805,0.0020793209533205696
189,0.002078289261100625
79068,0.002076442227755152
114625,0.0020760639560398757
5167,0.002069555309294165
56965,0.002062521347189415
79668,0.002062521347189415
5794,0.0020553719631769885
2271,0.0020498261201737306
4126,0.0020437248683049377
3764,0.0020412618347157613
221264,0.0020327688241411485
200895,0.002027922761198437
23549,0.002025938409791454
50484,0.002022576543562671
9852,0.002018079494499451
29990,0.0020131703569094086
6285,0.002013039925220847
10060,0.0020125951876096117
6566,0.002009324248540914
493869,0.0020062830601059087
114112,0.0020060819313081936
1719,0.00200333711596042
4669,0.00199346879420586
10741,0.001981998957291879
285148,0.0019813136834911996
4967,0.0019802704759119064
80017,0.0019790124568031305
3248,0.0019776039924533848
4544,0.001969427650027634
3423,0.001969311916002375
7857,0.0019657706262902045
3628,0.0019647147667810052
4881,0.0019619405624681304
955,0.001960769480868613
9583,0.001960769480868613
389692,0.001954501888706078
55811,0.0019531666023918128
3651,0.0019531261263385944
2744,0.0019493437133221339
1446,0.001949133488249758
27165,0.0019468001517766685
7166,0.0019443914691188756
957,0.0019438603843217068
1738,0.0019406723783318136
5188,0.0019301889625615092
2752,0.0019293930602667577
56474,0.0019191156009891737
112817,0.001918736815632689
124583,0.0019160979915561036
1890,0.0019058885958160704
6470,0.0019051300930952673
9194,0.0019048514336774752
348180,0.0019024081945503493
1503,0.001897962779082883
435,0.0018964602750772414
54831,0.00188900307526075
5858,0.0018834794849007953
311,0.0018826864780415941
55902,0.0018813642190863707
7372,0.001875336750724491
84812,0.0018731176053355554
8704,0.0018655821930744772
956,0.0018646005661789025
4825,0.0018634896049956574
2882,0.001862578035014483
4780,0.001852368079828279
55066,0.0018522337378885506
84105,0.0018515691553664775
84532,0.0018492206080614733
5507,0.0018474358480829222
6677,0.0018436679942895682
2877,0.001842908579347283
377841,0.0018422026185391867
2878,0.001841961194527851
4594,0.0018379161291453977
6523,0.0018347646501172055
130752,0.001828445044087625
40,0.001827382053183514
7083,0.0018261676528772476
6447,0.0018223845349860917
10998,0.001821755947639703
2806,0.0018200920580826916
51477,0.0018188990108423727
3421,0.0018161720956697946
89869,0.001807798403691825
9626,0.0018021853304407015
366,0.0018018907290897309
7111,0.0017951410212913076
2683,0.0017908930639522988
113026,0.001787315524239893
1373,0.0017713323515610427
259307,0.0017710047355775653
6472,0.001767560671837159
50808,0.0017663915420789054
728378,0.0017641172864711386
51166,0.0017609128129020609
84957,0.0017603661229206565
285613,0.0017603661229206565
768211,0.0017603661229206565
253017,0.0017581222854143078
2583,0.0017574398149203256
27304,0.0017520105407032517
253461,0.001750723782517061
51022,0.0017488237590698372
3419,0.0017400852659417
51179,0.0017399529406562605
953,0.0017260023237784103
5152,0.001717113602836347
6240,0.001712013824028679
5198,0.0017110099651096312
8818,0.0016850418575329834
1114,0.0016821700991624204
6892,0.0016775116532623932
3291,0.0016752045043031368
47,0.0016749346166021444
79869,0.0016731524902735904
285362,0.0016687382381958098
83549,0.0016670819134695933
10327,0.0016593899107321076
1841,0.0016563702816859709
158,0.0016533102716239356
7345,0.0016447805612114538
4358,0.0016444974867915248
8654,0.0016418836055155166
79796,0.0016417185070118844
3251,0.001637539936421678
51727,0.001637412459098515
54963,0.001631057389809453
51324,0.0016302531757836222
7021,0.001630045194492411
50674,0.0016268324188706868
2922,0.0016256178971788822
5723,0.0016187547908765394
3171,0.0016182497284510983
23474,0.0016177837672223694
80115,0.001617066120272973
7371,0.0016155611048472734
3704,0.001611852648433542
2747,0.0016076677112209737
80036,0.001607629033842108
79944,0.0016040272270425205
730249,0.001601607428261305
1803,0.0016010557254353707
23283,0.0016008452950852664
3590,0.0015993287029208983
2760,0.0015974625310689957
5805,0.0015876346320870002
113235,0.0015862709810924795
2819,0.001581621635310164
79693,0.0015789605352102157
5138,0.0015717707584990356
29106,0.001565796867279889
10317,0.0015575593411068069
3000,0.0015535014578425396
7084,0.001548680638447431
411,0.0015423892079106014
9526,0.0015397311355837577
978,0.0015392574804981608
1743,0.0015323770637738474
2746,0.0015298524315131654
1610,0.0015256198061658387
10587,0.0015234987539535897
7054,0.001522998595168631
25844,0.0015207263437340718
27286,0.001515100119399159
79077,0.0015062409192031691
10846,0.0015045932855371267
219,0.0014998236397651163
3315,0.0014996682217648853
256435,0.0014979840285625503
30815,0.0014979840285625503
81849,0.0014979840285625503
6248,0.00149746023283959
56244,0.0014967716474171427
55270,0.0014948154280756195
56606,0.0014933618035667322
249,0.0014925355779735162
6489,0.001490353937255285
1477,0.0014902507145908616
23414,0.0014893811579626752
224,0.0014830315237295273
55753,0.0014792800643435428
55867,0.0014758750158316617
97,0.0014746442039844053
98,0.0014746442039844053
5151,0.0014726129019258802
223,0.001470894436193432
1428,0.0014697707964289111
5333,0.0014691085554695276
353,0.0014664367482021322
3290,0.001465564780300975
217,0.0014631229744913733
9197,0.00145803590405195
1633,0.001453954622250004
1629,0.0014484705844988975
50940,0.0014473148433268891
54996,0.0014459625183943243
2731,0.0014236241340189872
1478,0.0014231637491918558
10606,0.0014220814746042007
5930,0.0014205187903557656
728294,0.0014199926494019917
162417,0.001419826058605142
6480,0.0014195293070275636
84620,0.0014195293070275636
11253,0.001419201089083778
79849,0.0014137969109134646
4860,0.0014121201264163093
27164,0.0014120020527075955
132,0.0014054762295980844
9131,0.0013985694601272925
3420,0.0013965490223269363
2745,0.001395344482492041
25902,0.0013952623315156385
124872,0.0013938151753673945
29085,0.0013915046529792724
131870,0.0013907878712984048
4880,0.001387769366571402
642843,0.0013874475840690145
270,0.001386124232904155
283985,0.0013834740389200636
56243,0.0013833349546186029
2820,0.0013817367489521116
6855,0.0013814791789377703
3120,0.0013748599122040417
22901,0.0013727414201477365
27115,0.001367429028018061
3141,0.0013671127800311909
55339,0.0013670624253960912
10003,0.0013535078546930055
2978,0.001348672515122454
51601,0.0013472673372785131
471,0.0013471870042527552
5150,0.0013461457394586926
81605,0.0013451089584451791
2729,0.0013388441256285974
554235,0.0013355787439537255
23178,0.001335559629645722
196120,0.0013351236793634684
136157,0.0013351236793634684
441584,0.0013351236793634684
390031,0.0013351236793634684
390033,0.0013351236793634684
143506,0.0013351236793634684
29954,0.0013259909094026248
9311,0.001325976148514322
79660,0.0013241121483196269
140767,0.0013238036082239232
8692,0.001321558960105404
10898,0.001320941002598449
2235,0.0013175032954848734
54474,0.001316866788703252
2581,0.0013167993058635463
6482,0.0013159041460436489
284716,0.0013154569169627844
127544,0.0013127169547103722
57171,0.0013059161708019055
5126,0.0013032201110935754
139596,0.0013021692154726629
3615,0.0013009295049924696
159,0.0013008360083984008
314,0.0012994804443351119
2021,0.0012974906178836285
9356,0.0012967181575382956
8803,0.001296463204996284
138428,0.0012948436142937178
271,0.001293494876097259
58472,0.001292953736410769
158471,0.0012918898793668281
272,0.001291825985132683
443,0.0012917130506889263
6507,0.0012887545627627006
1854,0.0012862314591110663
79191,0.0012850416868022104
79042,0.0012846331944136207
116461,0.0012846331944136207
2730,0.001284379966182359
84706,0.0012800426143050577
81608,0.0012782180916701975
392636,0.001274987671282532
5139,0.0012731705606305642
9248,0.001272018278993852
3630,0.001271185928570317
79925,0.001270527852662655
160428,0.0012697594142946462
10840,0.0012697594142946462
140809,0.0012684203444565908
8622,0.0012675848099705396
7419,0.001266599144276398
8707,0.0012647020609910116
1716,0.0012617150257819016
440073,0.0012602044886806895
56267,0.0012591863419888734
84892,0.0012575432021198045
5096,0.001257266719561311
51011,0.0012561745420686047
6483,0.00125413077349154
51435,0.001254115940319848
23676,0.00124841294930436
129607,0.0012476411372347707
23171,0.0012474914990916325
122622,0.0012466208138659702
63826,0.0012454038874127485
5509,0.001244973884527958
29894,0.0012443049153005132
671,0.0012430175793360979
64087,0.0012429170947106639
23144,0.00124253994865379
9962,0.001242053127381455
9963,0.001242053127381455
27235,0.001239651527937311
8708,0.001237594083842743
55258,0.0012358828380566848
79896,0.0012358828380566848
1448,0.0012345333858111564
54928,0.0012336073095020742
51251,0.001233002427524455
115024,0.001233002427524455
171169,0.0012325455503262642
56953,0.001229968469925904
2222,0.0012295008508425623
8833,0.001226123450932695
4151,0.0012254466357749492
2766,0.001225323543186155
57710,0.0012251241193248549
5095,0.0012247261366184193
440435,0.0012245842012943416
51380,0.0012229952625447524
883,0.0012162681968981106
9487,0.0012155981648544806
6335,0.0012154123025874145
4907,0.0012143501060456572
51085,0.0012124068210174234
768,0.0012084410004585843
494143,0.0012083651598571135
58497,0.0012054915636820545
1363,0.0012032376332801707
2232,0.0012001949439602643
874,0.0011980922567517015
501,0.0011966286664899072
64768,0.0011933794597899273
10321,0.0011928309644948362
10841,0.001190510021975492
1635,0.001189341900106141
3109,0.0011877032395593856
3113,0.0011877032395593856
5146,0.0011875055557521905
284071,0.0011833524495577803
55644,0.0011809874217126573
10588,0.0011790998037548746
10585,0.001177719132217168
339983,0.0011771884739338624
2040,0.0011760133083649348
275,0.0011740485855175327
64172,0.00117389490729734
2875,0.0011655986412849846
25870,0.0011643501188152874
84803,0.0011637175418490533
150763,0.0011613730390509572
137964,0.0011613730390509572
29922,0.0011592513525743706
283989,0.001156692975822004
23170,0.0011566829629547383
51260,0.0011566829629547383
152007,0.0011565953885836115
6999,0.0011554239276602226
55966,0.0011550143416146294
23467,0.0011530122225210193
84190,0.0011517148596496862
84693,0.001150805394256152
10329,0.0011479620239121275
440,0.0011466761512133436
3118,0.00114560445720312
171017,0.0011450233822963268
55016,0.0011445891677573873
81544,0.0011442814259142633
5140,0.001141095670943708
93034,0.0011383449037041043
100526794,0.0011383449037041039
30833,0.0011377185368167482
80746,0.0011376911392961388
80150,0.0011367450050440524
22978,0.0011363329759597723
4522,0.001132527924600497
23576,0.001130448188796513
10724,0.0011296018521471853
5774,0.0011290779591799143
402665,0.0011275659915593393
2653,0.001127175961573877
51444,0.001127129623754477
3115,0.0011266545621203983
202018,0.0011253629872048788
3175,0.001125052850924943
4338,0.001123799052681875
6928,0.0011212653074218798
3127,0.00111883411566608
55106,0.0011174930588105224
56903,0.0011157011767135758
8455,0.001113163518685333
134526,0.0011126651017515823
29920,0.0011125398709133862
25961,0.0011109173858196624
157506,0.0011077493190144924
175,0.0011076192852676277
8836,0.001106940341875366
27232,0.0011051445556971803
27090,0.0011042748923253568
55526,0.0011026026361551286
5775,0.001102489106846833
578,0.0011023794323051835
53981,0.001100980132907199
5498,0.0010986557757120513
79570,0.0010980670195733584
51585,0.0010966064801289737
3081,0.0010953837638395766
339896,0.0010946123536861247
95,0.001093781936137728
642475,0.001093638838059426
8802,0.0010916091507894737
847,0.0010910308917031072
8483,0.0010903682317657602
10994,0.0010879148901408483
64895,0.0010849549149771257
56978,0.0010846482144949664
2686,0.0010845577109829926
169026,0.0010820146742955168
60506,0.0010817151824615914
29992,0.001081672425519517
79094,0.0010814631184329704
26873,0.0010802533150738678
2628,0.0010790318100770298
1160,0.0010763677697710322
10797,0.001076106702802905
441024,0.001076106702802905
54901,0.0010745404385172517
55113,0.0010739750752905403
5143,0.0010718467699431732
3117,0.001070981225757726
5832,0.0010692637566908966
51692,0.001067890624244269
2981,0.0010656704560951665
84618,0.0010653745887023692
160760,0.0010650501513086862
123263,0.0010647404276651255
55971,0.0010646045036871987
116085,0.0010643105094193194
211,0.0010633358670164923
2053,0.0010591159556032357
3108,0.001057580852450985
9673,0.0010553485678945003
2713,0.0010551433128125685
256356,0.0010551433128125685
5149,0.0010541718999719583
873,0.0010524205616975315
84842,0.0010500515707066737
100528021,0.001049391907534669
1757,0.0010452655395636105
124975,0.0010421807201292349
445,0.0010421539564282845
7368,0.0010400187790902537
256297,0.0010395998609864017
89801,0.0010372240109175694
90673,0.0010372240109175692
7417,0.001036601113028931
1644,0.0010350011468602278
3112,0.0010325004219309695
84735,0.0010314998721007904
57571,0.0010314998721007904
84224,0.0010303847561604243
8659,0.0010296339575443453
90025,0.0010286421988453967
6277,0.001027229589561953
2629,0.0010270636937624194
7298,0.0010255664612061023
3119,0.001023058728421848
4883,0.0010216678260148331
5153,0.0010209221221502373
5136,0.001020922122150237
5166,0.0010205712560943634
8505,0.0010179182886746905
11035,0.0010169375391897188
374659,0.001016843477393688
3712,0.0010154439912895639
5122,0.001014476947654537
79717,0.0010133644660415702
7047,0.0010127053970629245
79877,0.0010108096976823625
5406,0.0010092673720569136
9149,0.001006958644498782
196883,0.0010066107696062494
79017,0.0010064703437203217
10935,0.0010064397046852102
83447,0.001003938208750882
5052,0.0010025415523911164
108,0.0010022286351555416
399818,0.0010000710410055108
7295,0.0009997476470978402
55748,0.0009980069906150107
84769,0.0009976655328472917
255027,0.0009976655328472917
57678,0.0009973568571235737
6492,0.0009965799023626035
2979,0.0009932026333960983
51196,0.0009912302179110554
3111,0.0009912023564403489
51816,0.0009881926078909825
5332,0.000986347878686128
121643,0.0009860453875160352
79912,0.0009837911683826625
56952,0.0009769850969694202
1036,0.0009769194226853838
2571,0.0009749883800503588
1728,0.0009748448631108516
635,0.0009731849743891465
11112,0.0009712938677682417
7009,0.0009709690155605438
11051,0.0009705822605328784
729,0.0009694550382075591
291,0.0009691481139880407
3614,0.0009669124294457201
79663,0.0009663144348902308
113,0.0009643316891458487
8702,0.0009641489115505416
5137,0.0009599097578146915
144568,0.000959364127645791
23498,0.0009582223055551755
7173,0.0009578736898693258
4548,0.0009575772216499627
10478,0.0009574520892995092
113278,0.0009573560958441608
57393,0.0009561786503651191
114805,0.0009545713218890393
5142,0.0009513212012850341
6898,0.0009493934797916731
18,0.0009482686677200918
124641,0.000946463485162676
1045,0.0009452133561620186
6821,0.0009435969837019266
51268,0.0009430108782809573
5470,0.0009401946458221047
56922,0.0009401604286791423
144245,0.0009389673386936234
4828,0.0009368806539446136
4829,0.0009368806539446136
197322,0.0009363309789791032
2572,0.0009343601859284881
55034,0.0009342872742752291
10923,0.0009289001440852193
8639,0.0009287205672868801
51292,0.0009277935255696091
79611,0.0009274718893847414
1447,0.000922484123370921
112609,0.0009177355456256781
4942,0.0009150344093489194
8189,0.0009144469867220303
60490,0.0009137099257330791
64848,0.0009119161066389177
159963,0.0009110701287671198
26548,0.0009110183294538032
2687,0.0009108373352002757
10978,0.0009107268299510429
79814,0.0009105177350583835
26061,0.0009100147493027117
25828,0.0009098161874142829
730,0.0009094631823952316
733,0.0009050838830495147
1723,0.0009027609136068801
7358,0.0009024569560792489
27319,0.0009017690686319071
51733,0.0009015213542706189
5366,0.0009009226018695826
120114,0.0008973399842145991
3880,0.0008972130299860502
54529,0.0008971673040637456
54870,0.0008953096773883292
196500,0.0008942823511928101
56654,0.0008942823511928101
5831,0.0008936046759919139
283358,0.0008924998992247468
338707,0.0008924998992247468
55,0.0008888090418849928
4879,0.0008886908236988709
29958,0.0008886812895067085
48,0.000886241732209763
23382,0.0008843113114569977
51307,0.0008780782934766617
100,0.0008776441837212078
7172,0.0008761164860213058
2315,0.0008758666567383251
10000,0.0008742752103847697
89978,0.0008741940770127706
6530,0.0008740205859255457
83756,0.0008739531624682463
8991,0.0008726391475849195
32,0.0008720612488424315
4282,0.0008712281931657926
599,0.0008712083111305616
23743,0.000870684283153712
2348,0.0008700814204389783
2167,0.0008698670621435794
51026,0.0008697558859985863
127845,0.0008697558859985863
706,0.0008696681028385125
2346,0.0008685698462094128
4329,0.0008673985318083399
641654,0.000864982287689792
84275,0.0008649224858678199
84817,0.0008635329731473025
8703,0.0008631494744107857
5331,0.0008620693098576629
92715,0.0008587591394106375
51611,0.0008587591394106375
55862,0.0008560460733515458
7357,0.0008553059953434277
83639,0.0008547582744106693
55586,0.0008524508370317558
2593,0.0008517810231119446
3855,0.0008512556430529984
11052,0.0008500456531735564
137902,0.0008496107936202785
692094,0.0008489850295508529
3155,0.0008483276851038836
5148,0.000847780022331134
23193,0.0008470541333818644
27231,0.0008469588494698364
51540,0.0008466804129174226
23303,0.0008462566809573939
26,0.000846143014772394
5145,0.0008458393662514888
9340,0.0008452834359312651
1360,0.0008449965771872436
1809,0.000844828153540979
55624,0.0008447593754497666
8034,0.000844112182866766
51734,0.0008436713892890684
732,0.0008435234219771564
27113,0.0008435022714917775
8564,0.00084191066616613
222546,0.0008414653508923422
100526760,0.0008410953092160888
6506,0.0008404241113536822
9588,0.0008403510390382267
10914,0.0008381359238740059
31,0.0008377484854176342
196483,0.0008371079428509869
1806,0.0008367473919646252
438,0.0008351619523342493
93100,0.0008346370774191127
2937,0.0008329931677386986
3134,0.0008311441652988735
23236,0.0008311089380239886
7251,0.0008310605002971721
7498,0.000830465130437013
51060,0.0008304096993308227
5646,0.0008289597921233717
1369,0.0008284447447622053
23456,0.0008279759912557644
875,0.0008272443024598713
634,0.0008264003137343673
208,0.0008246999365310333
10105,0.0008243637798782449
29101,0.000823502995535693
9615,0.0008231351673457456
2296,0.0008227442896126957
54795,0.0008213938210125954
7837,0.0008206222680332906
1607,0.0008203483680121285
10076,0.0008192218424757663
284131,0.0008179995860824162
55556,0.0008174806574426371
80817,0.0008174806574426371
54898,0.0008172248250512141
1208,0.0008162926063455735
6510,0.0008139732492923609
3036,0.0008136149296615741
823,0.0008127785787486566
2879,0.0008121626801983747
79694,0.0008115222491582839
8443,0.0008114501262115634
